,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
224,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,16.2,1.69,52.63,2.0,2.0,2.67,0.99,0.47,262.44,27.377999999999997,852.606,32.4,32.4,43.254,16.038,7.613999999999999,2.8560999999999996,88.9447,3.38,3.38,4.5123,1.6731,0.7942999999999999,2769.9169,105.26,105.26,140.5221,52.1037,24.7361,4.0,4.0,5.34,1.98,0.94,4.0,5.34,1.98,0.94,7.1289,2.6433,1.2549,0.9801,0.4653,0.22089999999999999,0
225,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.61,104.94,3.0,3.0,1.32,0.0,0.54,676.0,41.86,2728.44,78.0,78.0,34.32,0.0,14.040000000000001,2.5921000000000003,168.95340000000002,4.83,4.83,2.1252000000000004,0.0,0.8694000000000001,11012.4036,314.82,314.82,138.5208,0.0,56.6676,9.0,9.0,3.96,0.0,1.62,9.0,3.96,0.0,1.62,1.7424000000000002,0.0,0.7128000000000001,0.0,0.0,0.2916,4
227,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.85,1.55,72.95,3.0,3.0,2.0,2.27,1.0,355.32250000000005,29.217500000000005,1375.1075,56.550000000000004,56.550000000000004,37.7,42.789500000000004,18.85,2.4025000000000003,113.0725,4.65,4.65,3.1,3.5185,1.55,5321.7025,218.85000000000002,218.85000000000002,145.9,165.59650000000002,72.95,9.0,9.0,6.0,6.8100000000000005,3.0,9.0,6.0,6.8100000000000005,3.0,4.0,4.54,2.0,5.1529,2.27,1.0,6
228,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.22,1.56,78.44,2.11,1.23,1.81,0.0,0.0,687.4884,40.9032,2056.6967999999997,55.3242,32.2506,47.4582,0.0,0.0,2.4336,122.3664,3.2916,1.9188,2.8236000000000003,0.0,0.0,6152.8336,165.5084,96.4812,141.9764,0.0,0.0,4.4521,2.5953,3.8190999999999997,0.0,0.0,1.5129,2.2263,0.0,0.0,3.2761,0.0,0.0,0.0,0.0,0.0,2
230,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16.17,1.6,65.0,2.54,1.0,2.0,0.69,1.06,261.4689000000001,25.872000000000003,1051.0500000000002,41.0718,16.17,32.34,11.157300000000001,17.140200000000004,2.5600000000000005,104.0,4.064,1.6,3.2,1.1039999999999999,1.6960000000000002,4225.0,165.1,65.0,130.0,44.849999999999994,68.9,6.4516,2.54,5.08,1.7526,2.6924,1.0,2.0,0.69,1.06,4.0,1.38,2.12,0.4760999999999999,0.7313999999999999,1.1236000000000002,5
231,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.38,1.73,82.48,2.71,2.85,1.53,1.0,0.17,546.6243999999999,40.447399999999995,1928.3824,63.3598,66.633,35.7714,23.38,3.9746,2.9929,142.6904,4.6883,4.9305,2.6469,1.73,0.29410000000000003,6802.950400000001,223.5208,235.068,126.1944,82.48,14.021600000000001,7.3441,7.7235000000000005,4.1463,2.71,0.46070000000000005,8.1225,4.3605,2.85,0.48450000000000004,2.3409,1.53,0.2601,1.0,0.17,0.028900000000000006,6
232,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.0,1.87,75.0,2.0,3.0,1.0,1.0,1.0,400.0,37.400000000000006,1500.0,40.0,60.0,20.0,20.0,20.0,3.4969000000000006,140.25,3.74,5.61,1.87,1.87,1.87,5625.0,150.0,225.0,75.0,75.0,75.0,4.0,6.0,2.0,2.0,2.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
234,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,27.0,1.83,99.0,3.0,1.0,2.0,2.0,1.0,729.0,49.410000000000004,2673.0,81.0,27.0,54.0,54.0,27.0,3.3489000000000004,181.17000000000002,5.49,1.83,3.66,3.66,1.83,9801.0,297.0,99.0,198.0,198.0,99.0,9.0,3.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,6
236,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.05,1.71,99.86,2.0,3.0,2.0,0.07,0.89,290.70250000000004,29.1555,1702.613,34.1,51.150000000000006,34.1,1.1935000000000002,15.1745,2.9240999999999997,170.76059999999998,3.42,5.13,3.42,0.11970000000000001,1.5219,9972.0196,199.72,299.58,199.72,6.990200000000001,88.8754,4.0,6.0,4.0,0.14,1.78,9.0,6.0,0.21000000000000002,2.67,4.0,0.14,1.78,0.004900000000000001,0.06230000000000001,0.7921,2
237,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.87,1.63,82.0,2.59,1.48,1.91,0.0,0.13,523.0369000000001,37.2781,1875.3400000000001,59.2333,33.8476,43.6817,0.0,2.9731,2.6569,133.66,4.221699999999999,2.4124,3.1132999999999997,0.0,0.2119,6724.0,212.38,121.36,156.62,0.0,10.66,6.708099999999999,3.8331999999999997,4.946899999999999,0.0,0.3367,2.1904,2.8268,0.0,0.19240000000000002,3.6481,0.0,0.2483,0.0,0.0,0.016900000000000002,2
238,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.0,1.65,71.0,2.0,3.0,1.0,0.0,0.0,900.0,49.5,2130.0,60.0,90.0,30.0,0.0,0.0,2.7224999999999997,117.14999999999999,3.3,4.949999999999999,1.65,0.0,0.0,5041.0,142.0,213.0,71.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
240,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,109.98,3.0,3.0,2.52,0.0,0.38,676.0,42.120000000000005,2859.48,78.0,78.0,65.52,0.0,9.88,2.6244000000000005,178.16760000000002,4.86,4.86,4.082400000000001,0.0,0.6156,12095.600400000001,329.94,329.94,277.1496,0.0,41.7924,9.0,9.0,7.5600000000000005,0.0,1.1400000000000001,9.0,7.5600000000000005,0.0,1.1400000000000001,6.3504000000000005,0.0,0.9576,0.0,0.0,0.1444,4
241,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.64,68.39,2.0,1.13,1.34,0.0,1.59,324.0,29.52,1231.02,36.0,20.339999999999996,24.12,0.0,28.62,2.6895999999999995,112.1596,3.28,1.8531999999999997,2.1976,0.0,2.6076,4677.1921,136.78,77.2807,91.6426,0.0,108.74010000000001,4.0,2.26,2.68,0.0,3.18,1.2768999999999997,1.5142,0.0,1.7967,1.7956000000000003,0.0,2.1306000000000003,0.0,0.0,2.5281000000000002,5
242,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.0,1.61,68.87,1.91,2.94,2.94,1.0,0.21,441.0,33.81,1446.27,40.11,61.74,61.74,21.0,4.41,2.5921000000000003,110.88070000000002,3.0751,4.7334000000000005,4.7334000000000005,1.61,0.3381,4743.076900000001,131.5417,202.4778,202.4778,68.87,14.4627,3.6481,5.615399999999999,5.615399999999999,1.91,0.40109999999999996,8.6436,8.6436,2.94,0.6174,8.6436,2.94,0.6174,1.0,0.21,0.04409999999999999,5
243,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.42,1.82,122.14,2.0,3.0,1.98,0.79,0.0,925.3764000000001,55.3644,3715.4988000000003,60.84,91.26,60.2316,24.031800000000004,0.0,3.3124000000000002,222.2948,3.64,5.46,3.6036,1.4378000000000002,0.0,14918.1796,244.28,366.42,241.8372,96.4906,0.0,4.0,6.0,3.96,1.58,0.0,9.0,5.9399999999999995,2.37,0.0,3.9204,1.5642,0.0,0.6241000000000001,0.0,0.0,3
244,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,30.02,1.75,83.31,2.01,3.17,1.84,0.89,0.4,901.2004,52.535,2500.9662,60.340199999999996,95.1634,55.2368,26.7178,12.008000000000001,3.0625,145.79250000000002,3.5174999999999996,5.547499999999999,3.22,1.5575,0.7000000000000001,6940.556100000001,167.45309999999998,264.0927,153.2904,74.1459,33.324000000000005,4.040099999999999,6.371699999999999,3.6984,1.7889,0.8039999999999999,10.0489,5.8328,2.8213,1.268,3.3856,1.6376000000000002,0.7360000000000001,0.7921,0.35600000000000004,0.16000000000000003,6
246,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.8,1.78,103.61,2.12,3.0,2.5,1.21,0.0,475.24,38.804,2258.698,46.216,65.4,54.5,26.378,0.0,3.1684,184.4258,3.7736,5.34,4.45,2.1538,0.0,10735.0321,219.6532,310.83,259.025,125.3681,0.0,4.494400000000001,6.36,5.300000000000001,2.5652,0.0,9.0,7.5,3.63,0.0,6.25,3.025,0.0,1.4641,0.0,0.0,2
247,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.99,1.73,78.55,2.29,1.0,2.0,2.06,0.0,483.5600999999999,38.042699999999996,1727.3144999999997,50.357099999999996,21.99,43.98,45.2994,0.0,2.9929,135.8915,3.9617,1.73,3.46,3.5638,0.0,6170.1025,179.8795,78.55,157.1,161.813,0.0,5.2441,2.29,4.58,4.7174000000000005,0.0,1.0,2.0,2.06,0.0,4.0,4.12,0.0,4.2436,0.0,0.0,5
248,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.42,1.84,105.26,2.0,3.0,2.79,2.22,0.2,416.97640000000007,37.57280000000001,2149.4092000000005,40.84,61.260000000000005,56.97180000000001,45.33240000000001,4.0840000000000005,3.3856,193.6784,3.68,5.5200000000000005,5.1336,4.0848,0.36800000000000005,11079.6676,210.52,315.78000000000003,293.6754,233.67720000000003,21.052000000000003,4.0,6.0,5.58,4.44,0.4,9.0,8.370000000000001,6.66,0.6000000000000001,7.7841000000000005,6.1938,0.558,4.928400000000001,0.44400000000000006,0.04000000000000001,2
249,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,18.0,1.93,86.0,3.0,4.0,2.0,2.0,0.0,324.0,34.74,1548.0,54.0,72.0,36.0,36.0,0.0,3.7249,165.98,5.79,7.72,3.86,3.86,0.0,7396.0,258.0,344.0,172.0,172.0,0.0,9.0,12.0,6.0,6.0,0.0,16.0,8.0,8.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1
250,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,18.05,1.73,75.97,2.93,3.0,2.21,1.0,0.8,325.8025,31.2265,1371.2585000000001,52.886500000000005,54.150000000000006,39.8905,18.05,14.440000000000001,2.9929,131.4281,5.0689,5.1899999999999995,3.8232999999999997,1.73,1.3840000000000001,5771.4409,222.59210000000002,227.91,167.8937,75.97,60.776,8.584900000000001,8.790000000000001,6.4753,2.93,2.3440000000000003,9.0,6.63,3.0,2.4000000000000004,4.8841,2.21,1.768,1.0,0.8,0.6400000000000001,5
251,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.36,1.74,133.35,3.0,3.0,2.85,1.14,0.59,593.4096,42.3864,3248.406,73.08,73.08,69.426,27.7704,14.372399999999999,3.0276,232.029,5.22,5.22,4.9590000000000005,1.9835999999999998,1.0266,17782.2225,400.04999999999995,400.04999999999995,380.0475,152.01899999999998,78.67649999999999,9.0,9.0,8.55,3.42,1.77,9.0,8.55,3.42,1.77,8.1225,3.2489999999999997,1.6815,1.2995999999999999,0.6725999999999999,0.34809999999999997,4
252,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.68,1.63,82.97,2.27,1.0,2.27,0.95,1.73,514.3824,36.968399999999995,1881.7595999999999,51.4836,22.68,51.4836,21.546,39.236399999999996,2.6569,135.2411,3.7001,1.63,3.7001,1.5484999999999998,2.8198999999999996,6884.0208999999995,188.3419,82.97,188.3419,78.8215,143.5381,5.1529,2.27,5.1529,2.1565,3.9271,1.0,2.27,0.95,1.73,5.1529,2.1565,3.9271,0.9025,1.6435,2.9929,2
253,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.44,1.76,118.37,2.57,3.0,2.22,1.02,1.15,926.5936,53.574400000000004,3603.1828000000005,78.2308,91.32000000000001,67.5768,31.048800000000004,35.006,3.0976,208.3312,4.5232,5.28,3.9072000000000005,1.7952000000000001,2.024,14011.456900000001,304.2109,355.11,262.7814,120.73740000000001,136.1255,6.604899999999999,7.709999999999999,5.7054,2.6214,2.9555,9.0,6.66,3.06,3.4499999999999997,4.928400000000001,2.2644,2.553,1.0404,1.1729999999999998,1.3224999999999998,3
254,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.7,1.8,85.77,2.87,3.05,2.11,0.84,0.15,712.89,48.06,2290.0589999999997,76.629,81.43499999999999,56.336999999999996,22.427999999999997,4.005,3.24,154.386,5.166,5.49,3.798,1.512,0.27,7356.492899999999,246.1599,261.59849999999994,180.97469999999998,72.04679999999999,12.865499999999999,8.2369,8.753499999999999,6.0557,2.4108,0.4305,9.302499999999998,6.435499999999999,2.562,0.45749999999999996,4.4521,1.7723999999999998,0.31649999999999995,0.7055999999999999,0.126,0.0225,5
256,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.11,1.77,87.8,2.75,3.0,2.96,2.24,0.79,365.1921,33.8247,1677.858,52.552499999999995,57.33,56.565599999999996,42.806400000000004,15.0969,3.1329000000000002,155.406,4.8675,5.3100000000000005,5.2392,3.9648000000000003,1.3983,7708.839999999999,241.45,263.4,259.888,196.67200000000003,69.362,7.5625,8.25,8.14,6.16,2.1725000000000003,9.0,8.879999999999999,6.720000000000001,2.37,8.7616,6.630400000000001,2.3384,5.017600000000001,1.7696000000000003,0.6241000000000001,6
257,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.32,1.71,82.01,2.78,2.12,2.98,2.16,0.2,543.8224,39.8772,1912.4732000000001,64.8296,49.4384,69.4936,50.3712,4.664000000000001,2.9240999999999997,140.2371,4.753799999999999,3.6252,5.0958,3.6936,0.342,6725.6401000000005,227.9878,173.86120000000003,244.3898,177.1416,16.402,7.728399999999999,5.8936,8.2844,6.0048,0.5559999999999999,4.494400000000001,6.3176000000000005,4.5792,0.42400000000000004,8.8804,6.436800000000001,0.596,4.6656,0.43200000000000005,0.04000000000000001,6
258,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.0,1.61,63.0,3.0,3.0,3.0,1.0,0.0,484.0,35.42,1386.0,66.0,66.0,66.0,22.0,0.0,2.5921000000000003,101.43,4.83,4.83,4.83,1.61,0.0,3969.0,189.0,189.0,189.0,63.0,0.0,9.0,9.0,9.0,3.0,0.0,9.0,9.0,3.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,1
260,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.76,85.05,2.85,3.0,2.88,1.0,0.43,324.0,31.68,1530.8999999999999,51.300000000000004,54.0,51.839999999999996,18.0,7.74,3.0976,149.688,5.016,5.28,5.0687999999999995,1.76,0.7568,7233.5025,242.3925,255.14999999999998,244.944,85.05,36.5715,8.1225,8.55,8.208,2.85,1.2255,9.0,8.64,3.0,1.29,8.2944,2.88,1.2384,1.0,0.43,0.18489999999999998,6
261,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,32.28,1.65,74.15,2.89,2.56,1.02,0.59,0.92,1041.9984000000002,53.262,2393.5620000000004,93.28920000000001,82.63680000000001,32.9256,19.0452,29.6976,2.7224999999999997,122.3475,4.7684999999999995,4.224,1.6829999999999998,0.9734999999999999,1.518,5498.222500000001,214.29350000000002,189.824,75.63300000000001,43.7485,68.218,8.3521,7.3984000000000005,2.9478,1.7051,2.6588000000000003,6.5536,2.6112,1.5104,2.3552,1.0404,0.6018,0.9384,0.34809999999999997,0.5428,0.8464,5
262,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.19,1.68,125.42,3.0,3.0,1.12,0.88,0.55,407.63610000000006,33.919200000000004,2532.2298,60.57000000000001,60.57000000000001,22.612800000000004,17.767200000000003,11.104500000000002,2.8223999999999996,210.7056,5.04,5.04,1.8816000000000002,1.4784,0.924,15730.1764,376.26,376.26,140.4704,110.3696,68.98100000000001,9.0,9.0,3.3600000000000003,2.64,1.6500000000000001,9.0,3.3600000000000003,2.64,1.6500000000000001,1.2544000000000002,0.9856000000000001,0.6160000000000001,0.7744,0.48400000000000004,0.30250000000000005,4
263,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.65,1.69,81.02,2.0,2.76,1.61,0.43,1.75,513.0224999999999,38.278499999999994,1835.1029999999998,45.3,62.51399999999999,36.4665,9.7395,39.637499999999996,2.8560999999999996,136.9238,3.38,4.6644,2.7209,0.7267,2.9575,6564.2404,162.04,223.61519999999996,130.4422,34.8386,141.785,4.0,5.52,3.22,0.86,3.5,7.617599999999999,4.4436,1.1867999999999999,4.83,2.5921000000000003,0.6923,2.8175000000000003,0.18489999999999998,0.7525,3.0625,6
264,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.96,1.7,82.21,2.12,3.29,1.72,0.0,0.99,897.6016000000001,50.932,2463.0116,63.51520000000001,98.5684,51.5312,0.0,29.6604,2.8899999999999997,139.75699999999998,3.604,5.593,2.924,0.0,1.683,6758.484099999999,174.2852,270.4709,141.4012,0.0,81.38789999999999,4.494400000000001,6.9748,3.6464000000000003,0.0,2.0988,10.8241,5.6588,0.0,3.2571,2.9583999999999997,0.0,1.7027999999999999,0.0,0.0,0.9801,6
265,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.2,1.72,84.42,2.03,3.0,2.8,1.98,0.42,1169.64,58.824000000000005,2887.164,69.426,102.60000000000001,95.76,67.71600000000001,14.364,2.9583999999999997,145.2024,3.4915999999999996,5.16,4.816,3.4055999999999997,0.7223999999999999,7126.736400000001,171.37259999999998,253.26,236.37599999999998,167.1516,35.4564,4.120899999999999,6.09,5.683999999999999,4.019399999999999,0.8525999999999999,9.0,8.399999999999999,5.9399999999999995,1.26,7.839999999999999,5.544,1.176,3.9204,0.8316,0.17639999999999997,6
266,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,35.19,1.67,73.19,3.0,2.81,1.59,0.18,0.0,1238.3360999999998,58.76729999999999,2575.5561,105.57,98.8839,55.9521,6.334199999999999,0.0,2.7889,122.22729999999999,5.01,4.6927,2.6553,0.3006,0.0,5356.7761,219.57,205.66389999999998,116.3721,13.174199999999999,0.0,9.0,8.43,4.7700000000000005,0.54,0.0,7.896100000000001,4.4679,0.5058,0.0,2.5281000000000002,0.2862,0.0,0.0324,0.0,0.0,5
267,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.67,80.46,2.0,2.26,1.14,0.81,1.61,529.0,38.41,1850.58,46.0,51.98,26.22,18.630000000000003,37.03,2.7889,134.36819999999997,3.34,3.7741999999999996,1.9037999999999997,1.3527,2.6887,6473.811599999999,160.92,181.83959999999996,91.72439999999999,65.1726,129.5406,4.0,4.52,2.28,1.62,3.22,5.107599999999999,2.5763999999999996,1.8306,3.6386,1.2995999999999999,0.9234,1.8354,0.6561000000000001,1.3041000000000003,2.5921000000000003,6
268,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,39.14,1.51,79.59,2.0,3.0,1.0,0.0,0.0,1531.9396000000002,59.1014,3115.1526000000003,78.28,117.42,39.14,0.0,0.0,2.2801,120.18090000000001,3.02,4.53,1.51,0.0,0.0,6334.5681,159.18,238.77,79.59,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
270,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.58,105.06,3.0,3.0,1.2,0.0,0.53,676.0,41.08,2731.56,78.0,78.0,31.2,0.0,13.780000000000001,2.4964000000000004,165.9948,4.74,4.74,1.896,0.0,0.8374,11037.6036,315.18,315.18,126.072,0.0,55.6818,9.0,9.0,3.5999999999999996,0.0,1.59,9.0,3.5999999999999996,0.0,1.59,1.44,0.0,0.636,0.0,0.0,0.28090000000000004,4
271,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,109.98,3.0,3.0,2.69,0.0,0.45,676.0,42.120000000000005,2859.48,78.0,78.0,69.94,0.0,11.700000000000001,2.6244000000000005,178.16760000000002,4.86,4.86,4.3578,0.0,0.7290000000000001,12095.600400000001,329.94,329.94,295.8462,0.0,49.491,9.0,9.0,8.07,0.0,1.35,9.0,8.07,0.0,1.35,7.2360999999999995,0.0,1.2105,0.0,0.0,0.2025,4
272,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,35.72,1.69,83.33,2.0,1.01,2.14,1.06,0.0,1275.9184,60.3668,2976.5476,71.44,36.0772,76.4408,37.8632,0.0,2.8560999999999996,140.8277,3.38,1.7068999999999999,3.6166,1.7914,0.0,6943.8889,166.66,84.16329999999999,178.3262,88.3298,0.0,4.0,2.02,4.28,2.12,0.0,1.0201,2.1614,1.0706,0.0,4.5796,2.2684,0.0,1.1236000000000002,0.0,0.0,6
273,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.2,1.85,125.08,2.5,3.0,1.66,0.99,0.22,973.4399999999999,57.72,3902.4959999999996,78.0,93.6,51.791999999999994,30.887999999999998,6.864,3.4225000000000003,231.398,4.625,5.550000000000001,3.071,1.8315000000000001,0.40700000000000003,15645.0064,312.7,375.24,207.63279999999997,123.8292,27.517599999999998,6.25,7.5,4.1499999999999995,2.475,0.55,9.0,4.9799999999999995,2.9699999999999998,0.66,2.7556,1.6434,0.36519999999999997,0.9801,0.2178,0.0484,3
274,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.62,104.95,3.0,3.0,2.45,0.04,0.67,675.4800999999999,42.1038,2727.6504999999997,77.97,77.97,63.6755,1.0395999999999999,17.4133,2.6244000000000005,170.019,4.86,4.86,3.9690000000000007,0.06480000000000001,1.0854000000000001,11014.5025,314.85,314.85,257.1275,4.198,70.3165,9.0,9.0,7.3500000000000005,0.12,2.0100000000000002,9.0,7.3500000000000005,0.12,2.0100000000000002,6.002500000000001,0.098,1.6415000000000002,0.0016,0.0268,0.4489000000000001,4
275,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.88,3.0,3.0,2.62,0.0,0.14,676.0,42.379999999999995,2908.88,78.0,78.0,68.12,0.0,3.6400000000000006,2.6569,182.3644,4.89,4.89,4.2706,0.0,0.22820000000000001,12517.134399999999,335.64,335.64,293.1256,0.0,15.663200000000002,9.0,9.0,7.86,0.0,0.42000000000000004,9.0,7.86,0.0,0.42000000000000004,6.864400000000001,0.0,0.36680000000000007,0.0,0.0,0.019600000000000003,4
276,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,29.0,1.6,56.0,2.0,3.0,1.0,0.0,1.0,841.0,46.400000000000006,1624.0,58.0,87.0,29.0,0.0,29.0,2.5600000000000005,89.60000000000001,3.2,4.800000000000001,1.6,0.0,1.6,3136.0,112.0,168.0,56.0,0.0,56.0,4.0,6.0,2.0,0.0,2.0,9.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1
277,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.15,1.76,112.84,1.29,3.0,2.01,1.38,0.0,632.5224999999999,44.263999999999996,2837.926,32.4435,75.44999999999999,50.55149999999999,34.706999999999994,0.0,3.0976,198.5984,2.2704,5.28,3.5376,2.4288,0.0,12732.865600000001,145.5636,338.52,226.80839999999998,155.7192,0.0,1.6641000000000001,3.87,2.5928999999999998,1.7802,0.0,9.0,6.029999999999999,4.14,0.0,4.040099999999999,2.7737999999999996,0.0,1.9043999999999996,0.0,0.0,3
278,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.0,1.62,70.0,2.0,1.0,3.0,1.0,0.0,441.0,34.02,1470.0,42.0,21.0,63.0,21.0,0.0,2.6244000000000005,113.4,3.24,1.62,4.86,1.62,0.0,4900.0,140.0,70.0,210.0,70.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,5
279,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.71,75.0,2.0,3.0,1.64,1.0,0.0,441.0,35.91,1575.0,42.0,63.0,34.44,21.0,0.0,2.9240999999999997,128.25,3.42,5.13,2.8044,1.71,0.0,5625.0,150.0,225.0,122.99999999999999,75.0,0.0,4.0,6.0,3.28,2.0,0.0,9.0,4.92,3.0,0.0,2.6895999999999995,1.64,0.0,1.0,0.0,0.0,5
280,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,21.0,1.65,60.0,3.0,1.0,1.0,0.0,0.0,441.0,34.65,1260.0,63.0,21.0,21.0,0.0,0.0,2.7224999999999997,99.0,4.949999999999999,1.65,1.65,0.0,0.0,3600.0,180.0,60.0,60.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
