,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
1137,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.03,1.7,98.3,2.0,2.39,2.0,0.0,1.12,2
1140,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.83,1.67,90.0,2.0,3.0,3.0,0.88,0.12,2
1141,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,20.0,1.66,60.0,3.0,3.0,2.0,1.0,0.0,1
1143,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.63,84.5,2.06,2.96,2.01,0.85,0.63,2
1144,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.49,1.67,104.7,3.0,3.0,1.17,0.26,0.9,4
1145,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.89,1.75,133.57,3.0,3.0,2.87,1.62,0.83,4
1146,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.68,1.82,105.5,2.08,3.0,2.9,0.06,0.26,2
1147,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,40.5,1.74,111.17,2.29,2.85,1.87,0.92,0.0,3
1148,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.02,1.62,83.12,2.98,3.0,1.02,1.03,0.31,2
1150,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.04,1.68,127.43,3.0,3.0,1.44,1.43,0.66,4
1152,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,27.0,1.7,78.0,3.0,3.0,3.0,1.0,1.0,6
1154,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.68,1.7,84.69,2.0,3.0,2.02,0.0,1.0,6
1156,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,17.0,1.8,58.0,2.0,3.0,2.0,2.0,1.0,0
1158,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,20.0,1.64,49.0,3.0,3.0,2.0,2.0,1.0,0
1160,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.92,1.8,105.69,2.0,3.0,2.29,0.0,0.54,2
1162,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.68,75.0,2.0,3.0,1.16,1.0,0.0,5
1163,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,19.0,1.75,100.0,2.0,3.0,2.0,2.0,0.0,2
1164,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.7,1.84,119.96,2.24,3.0,2.8,0.84,0.0,3
1166,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,32.79,1.9,99.81,2.0,1.86,2.2,1.0,0.0,6
1167,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.45,1.75,117.38,1.62,3.0,2.0,1.82,0.63,3
1169,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.39,1.73,131.9,3.0,3.0,1.42,1.7,0.93,4
1170,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.6,83.0,2.0,3.0,2.0,1.0,0.0,2
1171,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.0,1.62,53.0,2.0,3.0,2.0,0.0,0.0,1
1172,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.52,1.77,118.53,2.18,2.99,1.75,0.66,0.0,3
1173,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,32.87,1.7,103.02,2.6,2.18,1.0,1.99,0.0,3
1174,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.55,1.77,114.25,2.18,3.0,2.13,1.31,0.08,3
1175,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.88,3.0,3.0,2.62,0.0,0.12,4
1176,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.74,1.72,94.74,2.0,3.0,2.18,1.93,0.21,2
1177,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.6,105.45,3.0,3.0,1.03,0.0,0.37,4
1178,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.7,81.32,2.0,2.72,1.52,0.28,1.04,6
1179,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.69,1.63,82.0,1.92,1.36,2.0,0.0,1.38,2
1181,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.34,1.87,121.46,2.84,2.68,1.71,0.94,0.0,3
1182,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,39.83,1.71,108.01,2.49,3.76,1.0,1.86,0.0,3
1183,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.43,1.75,119.09,1.63,3.0,2.0,1.59,0.86,3
1184,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,110.79,3.0,3.0,2.7,0.0,0.29,4
1189,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,39.21,1.58,62.63,2.49,3.0,2.4,0.58,0.44,5
1190,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.19,1.7,84.85,2.0,3.0,2.06,0.0,1.0,6
1191,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,33.29,1.7,103.25,2.68,2.42,1.0,1.99,0.0,3
1192,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.87,1.53,41.67,2.76,1.16,1.3,0.25,1.0,0
1193,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,19.0,1.6,45.0,3.0,3.0,3.0,2.0,0.0,0
1194,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.01,1.79,117.85,2.19,2.99,2.44,1.06,0.15,3
1195,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,34.24,1.84,92.7,2.0,2.27,2.63,1.0,0.08,6
1197,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,19.08,1.85,61.26,3.0,3.99,2.55,1.29,0.27,0
1198,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.57,3.0,3.0,2.51,0.0,0.26,4
1200,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,29.0,1.74,72.0,3.0,3.0,2.0,0.0,0.0,1
1201,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.46,55.52,2.0,3.0,1.04,0.5,1.78,5
1202,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.8,1.76,87.86,2.33,3.0,3.0,2.41,0.44,6
1203,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,38.0,1.55,59.0,3.0,3.0,1.0,2.0,1.0,1
1204,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.68,1.74,98.18,2.0,2.98,2.67,2.46,1.4,2
1205,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.63,83.1,2.98,1.63,2.84,1.09,0.89,2
1206,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,110.82,3.0,3.0,2.71,0.0,0.28,4
1207,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.99,1.81,91.36,1.96,1.84,1.86,0.0,1.67,6
1209,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,32.71,1.7,102.81,2.8,2.13,1.0,1.99,0.0,3
1210,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.87,3.0,3.0,2.64,0.0,0.09,4
1211,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.68,1.75,133.96,3.0,3.0,2.83,1.41,0.9,4
1212,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.0,1.76,118.67,2.61,2.99,1.8,0.64,0.2,3
1214,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.0,1.52,64.7,2.12,1.67,2.0,1.58,1.31,6
1216,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.32,1.85,121.25,3.0,2.7,2.63,0.98,0.0,3
1217,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.83,1.77,116.67,1.48,3.0,2.0,1.11,0.69,3
1218,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.63,1.75,133.78,3.0,3.0,1.95,1.49,0.91,4
1219,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,26.6,1.66,78.57,2.0,2.6,2.0,0.0,0.43,6
1220,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.0,1.85,60.0,3.0,4.0,2.0,2.0,0.0,0
1222,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.0,1.6,61.0,2.0,3.0,1.0,1.0,1.0,1
1223,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.27,1.58,44.75,3.0,2.98,1.25,0.98,0.0,0
1224,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.55,1.78,102.87,2.27,3.0,1.77,2.0,0.41,2
1226,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.69,1.8,85.0,2.19,3.0,2.72,1.53,1.0,5
1227,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.84,1.56,63.6,2.54,1.59,1.98,1.26,0.0,5
1228,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.27,1.74,50.48,3.0,3.49,1.33,0.79,0.13,0
1229,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.85,1.85,121.74,2.92,2.69,1.81,0.48,0.0,3
1230,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,19.0,1.54,42.0,2.72,1.47,1.16,1.24,0.93,0
1231,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.14,1.6,42.85,3.0,2.58,2.65,0.9,0.0,0
1232,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.85,1.77,133.96,3.0,3.0,2.83,1.4,0.93,4
1233,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.99,1.83,120.86,3.0,3.0,3.0,0.69,1.42,3
1237,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.4,1.53,40.34,2.7,2.88,1.44,0.14,0.32,0
1238,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.77,1.73,135.52,3.0,3.0,1.49,1.95,0.87,4
1240,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.51,1.77,112.47,2.3,3.0,2.07,0.0,0.73,3
1241,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.74,93.43,2.0,3.0,1.25,0.97,1.0,2
1242,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.87,3.0,3.0,2.62,0.0,0.14,4
1243,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18.0,1.85,60.0,3.0,4.0,2.0,2.0,0.0,0
1245,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,19.0,1.82,75.0,2.0,3.0,2.0,1.0,0.0,1
1246,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.27,1.72,114.51,3.0,3.0,2.99,0.39,0.53,4
1248,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,30.0,1.8,91.0,2.0,3.0,2.0,0.0,0.0,6
1249,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,26.62,1.69,103.18,2.65,1.12,1.15,0.22,0.62,3
1250,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.37,1.74,133.45,3.0,3.0,2.84,1.23,0.79,4
1251,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.5,1.68,104.85,3.0,3.0,1.24,0.26,0.85,4
1254,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.79,108.02,2.0,2.38,2.62,1.0,0.65,2
1255,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,18.9,1.75,79.83,2.0,2.23,2.05,1.29,0.96,5
1257,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.12,1.72,80.0,2.0,3.0,2.0,2.27,1.34,6
1258,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,39.69,1.78,96.3,2.25,2.48,2.92,2.17,0.62,2
1259,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.04,1.61,98.49,3.0,2.12,1.0,1.54,0.89,3
1262,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.66,1.73,134.84,3.0,3.0,1.4,1.93,0.88,4
1263,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,32.24,1.76,87.91,2.0,1.8,1.86,1.08,0.22,6
1264,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.04,1.67,77.1,2.98,1.35,1.87,0.7,0.88,6
1268,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.33,1.77,114.0,1.53,3.0,2.08,1.52,0.23,3
1269,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,28.82,1.7,78.0,3.0,3.0,2.15,1.42,1.0,6
1270,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18.54,1.69,45.0,3.0,3.0,3.0,2.54,1.28,0
1271,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.6,51.0,2.0,3.0,1.0,1.0,1.0,1
1272,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.64,1.75,118.11,2.07,3.0,2.02,0.13,0.0,3
1273,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.9,1.55,80.0,2.74,1.13,1.39,1.67,0.0,2
1274,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.37,1.75,133.67,3.0,3.0,2.9,1.51,0.63,4
1276,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.82,1.77,114.19,2.08,3.0,2.14,1.5,0.28,3
1277,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,23.0,1.72,76.0,3.0,4.0,1.0,0.0,0.0,5
1278,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.62,1.81,109.41,2.41,2.07,1.8,1.23,0.18,2
1279,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.81,1.74,128.76,3.0,3.0,1.77,0.62,0.97,4
1280,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.65,1.68,114.48,3.0,3.0,2.44,0.23,0.69,4
1281,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.85,1.75,80.0,2.0,1.39,2.65,2.69,0.98,5
1282,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.14,1.77,114.07,1.62,3.0,2.08,1.54,0.36,3
1283,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.59,1.7,81.11,2.04,2.98,1.52,0.5,1.03,6
1284,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.98,1.76,133.9,3.0,3.0,2.86,1.46,0.74,4
1285,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.64,105.04,3.0,3.0,2.42,0.02,0.6,4
1286,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,24.0,1.7,85.0,2.0,3.0,3.0,0.0,1.0,6
1287,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.47,1.66,113.08,3.0,3.0,2.63,0.3,0.27,4
1288,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.0,1.54,42.01,2.94,2.71,1.33,1.88,0.37,0
1290,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.94,3.0,3.0,2.76,0.0,0.1,4
1291,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.98,1.63,104.84,3.0,3.0,2.56,0.02,0.58,4
1292,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.91,1.79,59.68,2.57,4.0,2.0,2.0,0.22,0
1294,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,24.0,1.7,68.0,3.0,3.0,2.0,0.0,0.0,1
1295,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.44,1.77,108.6,3.0,3.0,1.16,1.87,1.6,2
1298,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.93,1.83,59.93,2.86,4.0,2.0,2.0,0.01,0
1300,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.8,1.67,49.98,2.98,3.0,2.98,0.95,1.24,0
1301,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.71,75.0,3.0,3.0,2.0,1.0,0.0,5
1302,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.0,1.56,80.0,2.0,3.0,2.0,0.0,0.0,2
1303,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,16.0,1.55,45.0,2.0,3.0,2.0,1.0,1.0,1
1305,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,111.27,3.0,3.0,2.61,0.0,0.2,4
1306,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.81,1.73,82.53,2.74,2.94,1.99,1.0,0.02,6
1308,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.26,1.65,73.58,2.0,3.0,1.0,0.0,0.02,5
1309,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.52,1.78,120.64,2.5,3.0,2.04,0.84,0.49,3
1310,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.15,1.56,79.66,2.0,3.0,1.27,0.0,0.0,2
1311,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.36,3.0,3.0,2.62,0.0,0.17,4
1312,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,19.0,1.69,60.0,2.0,3.0,1.0,1.0,1.0,1
1314,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,38.11,1.75,119.2,2.5,2.99,1.96,0.61,0.65,3
1315,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.26,1.53,41.27,2.67,2.78,1.25,0.04,0.4,0
1318,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,24.0,1.6,45.0,2.0,3.0,2.0,1.0,0.0,0
1319,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.96,1.63,68.8,2.05,3.0,1.97,0.23,0.0,5
1320,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,27.0,1.8,87.0,3.0,3.0,2.0,2.0,0.0,5
1321,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,18.01,1.75,80.0,2.0,2.81,2.12,0.05,0.02,5
1323,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,29.69,1.91,129.68,2.09,3.0,1.52,1.86,0.0,3
1324,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27.44,1.79,112.74,2.16,3.0,2.05,0.0,1.75,3
1325,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.07,1.66,105.58,2.72,1.44,1.59,0.03,1.12,3
1328,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.53,1.75,133.84,3.0,3.0,2.96,1.46,0.66,4
1329,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,16.0,1.57,49.0,2.0,4.0,2.0,0.0,1.0,1
1330,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,40.17,1.76,116.97,2.05,2.84,1.73,0.58,0.0,3
1331,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.6,1.63,80.0,2.45,2.95,1.34,0.18,0.0,2
1332,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.16,1.62,103.39,2.77,1.24,1.41,0.17,0.86,3
1333,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,36.67,1.79,101.29,2.22,1.58,2.79,2.35,0.32,2
1334,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.39,1.56,78.23,2.14,2.09,1.51,0.0,0.0,2
1335,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.29,1.71,130.99,3.0,3.0,1.21,1.72,0.95,4
1336,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.83,1.76,112.26,1.37,3.0,2.0,1.6,0.0,3
1337,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.0,1.8,87.0,2.0,4.0,2.0,2.0,1.0,5
1338,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28.0,1.7,73.0,2.0,3.0,2.0,2.0,0.0,5
1339,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,29.74,1.82,87.67,3.0,3.0,1.17,2.0,0.0,5
1340,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.96,1.57,43.92,3.0,1.6,2.65,0.6,0.0,0
1341,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.91,1.76,120.02,2.97,2.81,1.96,1.58,0.5,3
1342,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.49,1.59,43.09,2.01,1.74,1.79,0.12,0.0,0
1343,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.2,1.7,114.48,3.0,3.0,2.91,0.36,0.57,4
1344,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.83,3.0,3.0,2.56,0.0,0.24,4
1345,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.28,1.82,59.61,2.61,3.71,2.0,2.0,0.17,0
1346,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,32.26,1.7,102.69,2.72,1.92,1.0,1.62,0.07,3
1347,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.15,1.69,92.51,2.11,3.0,1.38,1.03,0.83,2
1349,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.99,1.68,80.38,2.0,2.96,2.0,1.66,1.11,6
1350,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.77,1.76,133.89,3.0,3.0,2.33,1.44,0.92,4
1351,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.43,1.68,104.76,3.0,3.0,1.53,0.22,0.9,4
1354,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.57,1.77,120.16,2.58,3.0,2.08,1.04,0.38,3
1355,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.01,1.6,73.51,2.94,2.67,2.18,1.52,0.81,6
1356,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.52,1.63,82.41,1.85,1.32,2.14,0.25,1.73,2
1358,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,22.0,1.7,66.0,3.0,3.0,2.0,2.0,1.0,1
